player,País,Posc,Edad,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos,league,season,team,country
Agustín Mulet,ARG,CC,24.517808219178082,5,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Jorge Sanguina,PAR,DL,25.326027397260273,3,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Juan Cavallaro,ARG,"DL,CC",30.16986301369863,2,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Diego Tonetto,ARG,"CC,DL",35.73424657534247,4,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.52,0.52,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Fabrizio Sartori,ARG,CC,22.123287671232877,2,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Maximiliano Álvez,ARG,CC,20.767123287671232,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Nahuel Gallardo,ARG,DF,26.306849315068494,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Joel Soñora,USA,DF,27.956164383561642,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Emiliano Saliadarre,ARG,DL,22.317808219178083,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Julián Ascacibar,ARG,CC,22.956164383561642,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Francisco Maidana,ARG,CC,22.66849315068493,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Juan Manuel Vázquez,ARG,CC,30.095890410958905,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Mariano Monllor,ARG,PO,35.5013698630137,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Mateo Ortale,ARG,DF,22.446575342465753,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Imanol Segovia,ARG,DF,23.561643835616437,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Fredy Vera,PAR,CC,26.213698630136985,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Juan Vera,ARG,CC,21.14246575342466,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente Rivadavia,Argentina
Total del equipo,nan,,27.9,12,132,1080.0,12.0,8.0,7.0,15.0,8.0,0.0,1.0,28.0,2.0,9.3,8.5,7.4,15.9,156.0,338.0,331.0,0.67,0.58,1.25,0.67,1.25,0.77,0.62,1.39,0.71,1.32,,Liga Profesional,2024,Independiente Rivadavia,Argentina
Total del oponente,nan,,27.7,12,132,1080.0,12.0,9.0,8.0,17.0,8.0,1.0,1.0,33.0,6.0,10.4,9.6,7.5,17.2,146.0,457.0,457.0,0.75,0.67,1.42,0.67,1.33,0.87,0.63,1.5,0.8,1.43,,Liga Profesional,2024,Independiente Rivadavia,Argentina
Joaquín Laso,ARG,DF,34.153424657534245,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.2,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Partidos,Liga Profesional,2024,Independiente,Argentina
Rodrigo Rey,ARG,PO,33.47671232876712,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Independiente,Argentina
Rubén Martínez,nan,CC,20.208219178082192,12,12,999.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.3,13.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Partidos,Liga Profesional,2024,Independiente,Argentina
Gabriel Ávalos,PAR,DL,33.88219178082192,12,10,856.0,9.5,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1.6,0.8,0.4,1.2,6.0,10.0,46.0,0.32,0.0,0.32,0.21,0.21,0.17,0.04,0.21,0.09,0.13,Partidos,Liga Profesional,2024,Independiente,Argentina
Damián Pérez,ARG,DF,35.68767123287671,10,10,839.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.1,0.2,8.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Partidos,Liga Profesional,2024,Independiente,Argentina
Juan Fedorco,ARG,DF,23.753424657534246,11,9,860.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Partidos,Liga Profesional,2024,Independiente,Argentina
Iván Marcone,ARG,CC,34.23835616438356,9,9,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.0,0.4,1.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.05,0.05,0.05,Partidos,Liga Profesional,2024,Independiente,Argentina
Santiago López,ARG,DL,18.553424657534247,10,9,739.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.7,1.8,19.0,23.0,70.0,0.12,0.0,0.12,0.12,0.12,0.13,0.09,0.22,0.13,0.22,Partidos,Liga Profesional,2024,Independiente,Argentina
Alex Luna,ARG,"DL,CC",20.413698630136988,10,8,527.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.4,1.4,0.4,1.9,13.0,19.0,37.0,0.17,0.0,0.17,0.17,0.17,0.24,0.07,0.32,0.24,0.32,Partidos,Liga Profesional,2024,Independiente,Argentina
Santiago Salle,ARG,DF,20.235616438356164,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,8.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,Partidos,Liga Profesional,2024,Independiente,Argentina
Federico Mancuello,ARG,CC,35.42739726027397,7,5,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.4,0.9,4.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.21,0.11,0.21,Partidos,Liga Profesional,2024,Independiente,Argentina
Diego Tarzia,ARG,"DL,DF",21.34246575342466,9,5,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.07,0.15,0.22,0.07,0.22,Partidos,Liga Profesional,2024,Independiente,Argentina
Lucas González,ARG,"CC,DL",24.23835616438356,6,4,299.0,3.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.2,0.5,1.0,10.0,14.0,0.0,0.6,0.6,0.0,0.6,0.07,0.07,0.14,0.07,0.14,Partidos,Liga Profesional,2024,Independiente,Argentina
Mauricio Isla,CHI,DF,36.21369863013699,3,3,270.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,1.0,8.0,16.0,0.0,0.33,0.33,0.0,0.33,0.0,0.03,0.03,0.0,0.03,Partidos,Liga Profesional,2024,Independiente,Argentina
Felipe Loyola,CHI,CC,23.805479452054794,3,3,270.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,11.0,7.0,0.0,0.33,0.33,0.0,0.33,0.01,0.14,0.15,0.01,0.15,Partidos,Liga Profesional,2024,Independiente,Argentina
Federico Vera,ARG,DF,26.432876712328767,3,3,264.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.1,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Partidos,Liga Profesional,2024,Independiente,Argentina
Kevin Lomónaco,ARG,DF,22.64109589041096,3,3,225.0,2.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,3.0,7.0,0.0,0.8,0.0,0.8,0.8,0.8,0.13,0.0,0.13,0.13,0.13,Partidos,Liga Profesional,2024,Independiente,Argentina
Lautaro Millán,ARG,CC,19.035616438356165,3,3,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Partidos,Liga Profesional,2024,Independiente,Argentina
Adrián Sporle,ARG,DF,29.12876712328767,4,2,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.1,8.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Partidos,Liga Profesional,2024,Independiente,Argentina
Alexis Canelo,ARG,"DL,CC",32.56986301369863,7,2,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.2,0.3,5.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,Partidos,Liga Profesional,2024,Independiente,Argentina
Santiago Hidalgo,ARG,"DL,CC",19.53150684931507,5,1,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.26,0.02,0.28,0.26,0.28,Partidos,Liga Profesional,2024,Independiente,Argentina
Ignacio Maestro Puch,ARG,DL,21.043835616438358,6,1,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.3,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.17,0.15,0.17,Partidos,Liga Profesional,2024,Independiente,Argentina
Gabriel Neves,URU,"CC,DL",27.04931506849315,4,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.73,Partidos,Liga Profesional,2024,Independiente,Argentina
Santiago Montiel,ARG,"DL,CC",23.76986301369863,2,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Partidos,Liga Profesional,2024,Independiente,Argentina
Felipe Aguilar,COL,DF,31.60821917808219,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Independiente,Argentina
Rodrigo Márquez,ARG,"CC,DL",22.536986301369865,2,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Independiente,Argentina
Jhonny Quiñónez,ECU,CC,26.216438356164385,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Independiente,Argentina
Santiago Toloza,ARG,CC,21.838356164383562,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Partidos,Liga Profesional,2024,Independiente,Argentina
Javier Vallejo,ARG,DL,20.654794520547945,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53,0.53,0.53,Partidos,Liga Profesional,2024,Independiente,Argentina
Mateo Barcia,URU,CC,23.526027397260275,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Julio Buffarini,ARG,"DF,CC",36.03013698630137,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Fernando Da Rosa,ARG,DF,23.40821917808219,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Jonathan De Irastorza,ARG,DF,19.065753424657533,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Ezequiel Duarte,ARG,DF,21.991780821917807,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Luciano Echeverria,ARG,DF,20.356164383561644,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Edgar Elizalde,URU,DF,24.504109589041096,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Mateo Morro,ARG,PO,19.076712328767123,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Tomás Parmo,ARG,DL,16.64109589041096,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Julian Scafati,ARG,DF,18.50958904109589,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Diego Segovia,URU,PO,24.29041095890411,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Independiente,Argentina
Total del equipo,nan,,27.8,12,132,1080.0,12.0,7.0,4.0,11.0,6.0,1.0,1.0,52.0,5.0,7.7,6.9,4.8,11.8,115.0,369.0,365.0,0.58,0.33,0.92,0.5,0.83,0.64,0.4,1.05,0.58,0.98,,Liga Profesional,2024,Independiente,Argentina
Total del oponente,nan,,26.8,12,132,1080.0,12.0,9.0,5.0,14.0,8.0,1.0,2.0,39.0,2.0,11.5,10.0,7.9,17.9,192.0,419.0,415.0,0.75,0.42,1.17,0.67,1.08,0.96,0.66,1.62,0.84,1.49,,Liga Profesional,2024,Independiente,Argentina
Diego Matías Rodríguez,ARG,PO,35.178082191780824,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Alan Lescano,ARG,"CC,DL",22.8,12,10,908.0,10.1,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,2.2,1.4,1.1,2.5,18.0,64.0,52.0,0.2,0.2,0.4,0.1,0.3,0.22,0.11,0.33,0.14,0.25,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Francisco Álvarez,ARG,DF,24.506849315068493,11,10,880.0,9.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.5,20.0,64.0,1.0,0.1,0.0,0.1,0.1,0.1,0.05,0.0,0.05,0.05,0.05,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Nicolás Oróz,ARG,"CC,DL",30.410958904109588,12,9,793.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.0,1.5,11.0,57.0,45.0,0.11,0.0,0.11,0.11,0.11,0.06,0.11,0.17,0.06,0.17,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Jonathan Galván,ARG,DF,32.178082191780824,9,9,767.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.2,0.2,0.0,0.2,0.0,48.0,2.0,0.12,0.0,0.12,0.12,0.12,0.02,0.01,0.03,0.02,0.03,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Thiago Santamaría,ARG,DF,21.4027397260274,9,9,737.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,17.0,44.0,50.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Ariel Gamarra,PAR,CC,21.506849315068493,10,8,695.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.5,1.0,36.0,11.0,0.0,0.13,0.13,0.0,0.13,0.02,0.05,0.07,0.02,0.07,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Román Vega,ARG,DF,20.660273972602738,9,8,678.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.5,0.6,29.0,37.0,33.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Gastón Verón,ARG,"CC,DL",23.350684931506848,10,7,564.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,0.5,1.8,11.0,17.0,54.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.28,0.2,0.28,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Maximiliano Romero,ARG,DL,25.638356164383563,7,7,541.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.7,1.1,4.0,6.0,21.0,0.17,0.17,0.33,0.17,0.33,0.07,0.11,0.19,0.07,0.19,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Luciano Gondou,ARG,DL,23.186301369863013,6,6,532.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,0.1,1.3,14.0,13.0,52.0,0.17,0.0,0.17,0.17,0.17,0.2,0.02,0.22,0.2,0.22,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Alan Rodríguez,URU,"CC,DL",24.594520547945205,6,6,476.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.5,8.0,20.0,35.0,0.19,0.0,0.19,0.19,0.19,0.2,0.09,0.29,0.2,0.29,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Emiliano Viveros,ARG,"CC,DL",21.915068493150685,11,5,506.0,5.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,10.0,24.0,52.0,0.0,0.36,0.36,0.0,0.36,0.08,0.07,0.15,0.08,0.15,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Sebastián Prieto,ARG,DF,31.389041095890413,6,4,401.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,12.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Leonardo Heredia,ARG,DL,28.632876712328766,9,4,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.0,0.5,2.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Tobías Palacio,ARG,DF,17.8,5,4,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
José Herrera,ARG,"DL,CC",19.517808219178082,7,4,327.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.5,6.0,11.0,37.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.1,0.15,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Erik Godoy,ARG,DF,31.035616438356165,4,3,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Juan Cardozo,PAR,CC,20.512328767123286,5,2,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Francis Mac Allister,ARG,CC,28.832876712328765,3,1,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Santiago Montiel,ARG,DF,23.76986301369863,4,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.19,0.03,0.19,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Matías Perelló,ARG,DL,22.783561643835615,5,1,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Kevin Coronel,ARG,DF,20.04931506849315,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Lucas Gómez,ARG,CC,20.2,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Tomás Molina,ARG,"DL,CC",29.38082191780822,4,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.19,0.11,0.31,0.19,0.31,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Mateo Díaz Chaves,ARG,CC,20.947945205479453,3,0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.22,0.1,0.32,0.22,0.32,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Fernando Meza,ARG,DF,34.441095890410956,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Facundo Báez,ARG,"DL,DF",20.49041095890411,2,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.23,0.07,0.23,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Damián Batallini,ARG,"CC,DF",28.18082191780822,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.52,0.45,0.97,0.52,0.97,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Franco Moyano,ARG,CC,26.96164383561644,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Jairo O'Neill,URU,DF,23.07945205479452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Gonzalo Siri Payer,ARG,PO,21.005479452054793,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Argentinos Juniors,Argentina
Total del equipo,nan,,25.6,12,132,1080.0,12.0,8.0,6.0,14.0,7.0,1.0,1.0,26.0,3.0,9.7,9.0,6.7,15.7,183.0,554.0,548.0,0.67,0.5,1.17,0.58,1.08,0.81,0.56,1.37,0.75,1.3,,Liga Profesional,2024,Argentinos Juniors,Argentina
